# U, free_energy
0.1  -0.987788
0.2  -0.962788
0.3  -0.937788
0.4  -0.912788
0.5  -0.887788
0.6  -0.862788
0.7  -0.837788
0.8  -0.812788
0.9  -0.787788
1  -0.762788
1.2  -0.712788
1.3  -0.687788
1.4  -0.662788
1.5  -0.637788
1.6  -0.612788
1.7  -0.587788
1.8  -0.562788
1.9  -0.537788
2  -0.512788
2.1  -0.487788
