#U,mu,nAu,nAd,nBu,nBd,mz,dn,mf,ntot
0.1 -0.276969005688 0.20667278346 0.20667278346 0.795124743531 0.795124743531 0.0 0.588451960072 0.0 2.00359505398
0.2 -0.276969005688 0.213084703447 0.213084703447 0.786784195018 0.786784195018 0.0 0.573699491571 0.0 1.99973779693
0.3 -0.258060235548 0.221337741629 0.221337741629 0.777880594018 0.777880594018 0.0 0.55654285239 0.0 1.99843667129
0.4 -0.200296202507 0.234234256624 0.234234256624 0.765499638702 0.765499638702 0.0 0.531265382078 0.0 1.99946779065
0.4 -0.200296202507 0.234234256624 0.234234256624 0.765499638702 0.765499638702 0.0 0.531265382078 0.0 1.99946779065
0.5 -0.151110666217 0.249513972339 0.249513972339 0.750244470704 0.750244470704 0.0 0.500730498365 0.0 1.99951688609
0.6 -0.101397292377 0.263715421107 0.263715421107 0.736006365567 0.736006365567 0.0 0.472290944459 0.0 1.99944357335
0.7 -0.051175713011 0.276928607583 0.276928607583 0.722708467789 0.722708467789 0.0 0.445779860206 0.0 1.99927415074
0.8 -0.000511948706772 0.289229716233 0.289229716233 0.710323137814 0.710323137814 0.0 0.421093421581 0.0 1.99910570809
0.9 0.0511852977014 0.30084248642 0.30084248642 0.698892304108 0.698892304108 0.0 0.398049817688 0.0 1.99946958106
1.0 0.10289692637 0.311636539364 0.311636539364 0.688096972655 0.688096972655 -4.99600361081e-16 0.376460433291 4.99600361081e-16 1.99946702404
1.1 0.155138210047 0.321708003477 0.321708003477 0.677949969708 0.677949969708 -2.99760216649e-15 0.356241966231 -2.99760216649e-15 1.99931594637
1.2 0.207671530553 0.33114660404 0.33114660404 0.668408638285 0.668408638285 -9.99200722163e-16 0.337262034245 0.0 1.99911048465
1.3 0.261180309412 0.340180946871 0.340180946871 0.659541062866 0.659541062866 6.99440505514e-15 0.319360115995 4.99600361081e-15 1.99944401947
1.4 0.314674868348 0.348593073593 0.348593073592 0.651075793123 0.651075793123 5.96966920341e-13 0.302482719531 2.62012633812e-13 1.99933773343
1.5 0.368378116919 0.35654654845 0.356546548227 0.643066008556 0.643066008731 1.9919099703e-10 0.286519460305 2.3471002919e-11 1.99922511396
1.6 0.422529987562 0.364153190585 0.364140323006 0.635446322022 0.635459275575 1.29105657186e-05 0.271306042003 -4.29868244889e-08 1.99919911119
1.7 0.470756402635 0.370969218931 0.370969218931 0.628601390192 0.628601390192 -2.34812169708e-14 0.25763217126 1.74860126378e-14 1.99914121825
1.8 0.525747711797 0.377998037735 0.377998037735 0.621715395309 0.621715395309 6.99440505514e-15 0.243717357573 -1.59872115546e-14 1.99942686609
2.2 0.747447570846 0.403107865653 0.403107865653 0.596510066867 0.596510066867 -1.54876111935e-14 0.193402201214 1.74860126378e-14 1.99923586504
2.6 0.97501657282 0.42485313084 0.42485313084 0.574402326565 0.574402326565 0.0 0.149549195725 -1.99840144433e-15 1.99851091481
2.9 1.15219838314 0.439588537462 0.439588537462 0.559332595908 0.559332595908 -4.85167461761e-14 0.119744058447 -1.95399252334e-14 1.99784226674
3.2 1.33810395881 0.452926492419 0.452926492419 0.545357491393 0.545357491393 -1.99840144433e-15 0.0924309989737 -3.19744231092e-14 1.99656796762
3.5 1.54381316145 0.463600634408 0.463600634408 0.533567996133 0.533567996133 7.59947660356e-14 0.0699673617253 6.99995617026e-14 1.99433726108
3.6 1.63469084177 0.465708971733 0.465708971732 0.533241907864 0.533241907864 4.10060874145e-13 0.0675329361315 1.66033853333e-13 1.99790175919
3.7 1.71614470276 0.466573062137 0.466573062137 0.531275526469 0.531275526469 1.31505917267e-13 0.0647024643323 -1.05526698491e-13 1.99569717721

